emp_no,first_name,last_name,title,salary,to_date
288168,Akeno,Juneja,Senior Staff,40000,9999-01-01
288172,Perla,Hasham,Senior Engineer,40000,9999-01-01
288195,Shooichi,Morrey,Senior Engineer,40000,9999-01-01
288202,Heekeun,Yavatkar,Senior Staff,53954,9999-01-01
288206,Jouni,Tiemann,Senior Staff,54285,9999-01-01
288209,Elvia,Baez,Staff,78209,9999-01-01
288220,Kish,Kermarrec,Senior Engineer,48422,9999-01-01
288223,Francesca,Nollmann,Senior Engineer,64539,9999-01-01
288234,Zhiwei,Weiland,Senior Staff,55436,9999-01-01
288246,Candida,Klassen,Senior Engineer,45627,9999-01-01
288265,Angus,Budinsky,Senior Engineer,66719,9999-01-01
288274,Selwyn,Alblas,Senior Staff,40000,9999-01-01
288301,Youjian,Marchesini,Senior Staff,40000,9999-01-01
288304,Shan,Majewski,Senior Staff,88808,9999-01-01
288312,Filipe,Baba,Senior Engineer,75249,9999-01-01
288318,Tiina,Naudin,Senior Engineer,40419,9999-01-01
288319,Srinidhi,Kaminger,Staff,72931,9999-01-01
288322,Shahab,Bardell,Senior Engineer,40000,9999-01-01
288332,Sibyl,Douceur,Senior Staff,57826,9999-01-01
288336,Shahaf,Broder,Senior Engineer,43415,9999-01-01
288339,Godehard,Takanami,Staff,49838,9999-01-01
288341,Aris,Koshiba,Senior Engineer,48329,9999-01-01
288345,Tuval,Lamparter,Senior Staff,40000,9999-01-01
288354,Owen,Georgatos,Senior Staff,40000,9999-01-01
288381,George,Schusler,Senior Engineer,56236,9999-01-01
288384,Magy,Maksimenko,Senior Engineer,41100,9999-01-01
288386,Insup,Hettesheimer,Senior Engineer,40000,9999-01-01
288393,Bernd,Lakshmanan,Senior Staff,59067,9999-01-01
288403,Martina,Ossenbruggen,Senior Engineer,40000,9999-01-01
288430,Rafael,Shrader,Staff,51277,9999-01-01
288456,Mariusz,Munck,Senior Engineer,40000,9999-01-01
288485,Nigel,Rosenbaum,Senior Engineer,40000,9999-01-01
288491,Sverrir,Moffat,Senior Engineer,63606,9999-01-01
288511,Bezalel,Decleir,Senior Staff,48062,9999-01-01
288514,Dines,Potthoff,Senior Engineer,40467,9999-01-01
288540,Uli,Camarinopoulos,Senior Engineer,40000,9999-01-01
288552,Xianlong,Swist,Senior Staff,58125,9999-01-01
288557,Ingmar,Vidya,Senior Staff,63522,9999-01-01
288574,Fayez,Paludetto,Senior Staff,75549,9999-01-01
288575,Lunjin,Lindenbaum,Senior Engineer,40000,9999-01-01
288577,Shin,Granlund,Engineer,60144,9999-01-01
288578,Boguslaw,Birrer,Senior Staff,54156,9999-01-01
288581,Chirstian,Granlund,Senior Staff,40000,9999-01-01
288585,Pragnesh,Veccia,Senior Staff,60694,9999-01-01
288588,Aiichiro,Toyoshima,Senior Engineer,57588,9999-01-01
288590,Hailing,Reeken,Senior Staff,86371,9999-01-01
288598,Gregory,Range,Senior Staff,44978,9999-01-01
288610,Ortrud,Zuberek,Senior Engineer,50399,9999-01-01
288615,Florian,Merks,Senior Engineer,40000,9999-01-01
288617,Tsutomu,Beeson,Senior Engineer,50190,9999-01-01
288634,Chenyi,Kobara,Senior Engineer,48415,9999-01-01
288637,Lene,Openshaw,Senior Engineer,52242,9999-01-01
288639,Shooichi,Rehfuss,Senior Staff,40000,9999-01-01
288641,Xiahua,Thisen,Senior Staff,40000,9999-01-01
288658,Giordano,Halloran,Senior Staff,91922,9999-01-01
288681,Thodoros,Showalter,Senior Engineer,40000,9999-01-01
288698,Abdelwaheb,Penz,Technique Leader,40000,9999-01-01
288705,Carrsten,Farrag,Senior Engineer,55622,9999-01-01
288713,Guttorm,Marciano,Engineer,40000,9999-01-01
288716,Ulises,Xiaoshan,Senior Staff,56082,9999-01-01
288720,Lein,Leuchs,Senior Engineer,43654,9999-01-01
288721,Ohad,Panwar,Senior Engineer,73514,9999-01-01
288730,Junsik,Akiyama,Senior Staff,46794,9999-01-01
288732,Tesuro,Landherr,Senior Engineer,47812,9999-01-01
288746,Leif,Morrin,Senior Engineer,44538,9999-01-01
288753,Guther,Bondorf,Senior Engineer,70921,9999-01-01
288755,Badri,Buescher,Staff,40000,9999-01-01
288768,Khosrow,Lindenbaum,Technique Leader,40000,9999-01-01
288776,Akeno,Baca,Senior Staff,69983,9999-01-01
288784,Inderjeet,Matzen,Senior Engineer,40000,9999-01-01
288789,Alejandra,Lanphier,Senior Staff,53608,9999-01-01
288790,Cristinel,Puppo,Senior Staff,80849,9999-01-01
288801,Otmar,Birge,Senior Staff,91680,9999-01-01
288807,Houman,Yamaashi,Senior Staff,63763,9999-01-01
288813,Licheng,Noriega,Senior Staff,65320,9999-01-01
288847,Guenter,Kalafatis,Senior Staff,57450,9999-01-01
288863,Huai,Sundgren,Senior Staff,65378,9999-01-01
288877,Niclas,Demizu,Senior Staff,46802,9999-01-01
288880,Chuanyi,Gammage,Senior Engineer,46969,9999-01-01
288896,Uinam,Uludag,Senior Engineer,44197,9999-01-01
288897,Venkatesan,Valtorta,Senior Engineer,56936,9999-01-01
288899,Shawna,Quadeer,Senior Staff,76461,9999-01-01
288905,Kazuhito,Biran,Senior Engineer,50971,9999-01-01
288925,Kiam,Giveon,Senior Staff,66941,9999-01-01
288942,Xiadong,Ramalingam,Senior Staff,41094,9999-01-01
288949,Munehiro,Munoz,Senior Engineer,46571,9999-01-01
288967,Mantis,Erbe,Senior Staff,80743,9999-01-01
288973,Xinyu,Kaiser,Senior Staff,81828,9999-01-01
288978,Mitsuyuki,Kuzuoka,Senior Engineer,80997,9999-01-01
288992,Gregory,Granlund,Senior Staff,43632,9999-01-01
289013,Quingbo,Panangaden,Senior Engineer,56399,9999-01-01
289025,Feixiong,Fordan,Staff,50874,9999-01-01
289032,Danny,Asrin,Senior Staff,70834,9999-01-01
289034,Arra,Cappelletti,Senior Engineer,40000,9999-01-01
289054,Youjian,Hutton,Senior Engineer,40000,9999-01-01
289079,Xiaobin,Montemayor,Senior Engineer,40000,9999-01-01
289092,Mantis,Strandh,Technique Leader,40000,9999-01-01
289097,Willard,Pews,Senior Engineer,40000,9999-01-01
289100,Selwyn,Marquardt,Technique Leader,40846,9999-01-01
289103,Francesca,Openshaw,Senior Engineer,53723,9999-01-01
289107,Holgard,Luef,Senior Staff,74950,9999-01-01
289110,Hideo,Sudbeck,Senior Staff,40000,9999-01-01
289111,Jinxi,Suri,Senior Staff,52899,9999-01-01
289114,Vidar,Gunderson,Senior Engineer,52427,9999-01-01
289124,Miquel,Schwartzbauer,Senior Staff,42642,9999-01-01
289134,Uinam,Engberts,Engineer,42471,9999-01-01
289150,Zengping,Sommen,Senior Engineer,52003,9999-01-01
289153,Shigeichiro,Molenaar,Engineer,40000,9999-01-01
289154,Menkae,Fendler,Senior Engineer,48385,9999-01-01
289159,Yunming,Cyre,Staff,40588,9999-01-01
289170,Taizo,Aloia,Senior Engineer,52890,9999-01-01
289172,Valeska,Angiulli,Senior Engineer,74986,9999-01-01
289173,Doowon,Valtorta,Senior Staff,40000,9999-01-01
289182,Gio,Nicolson,Senior Staff,40000,9999-01-01
289189,Xiaocheng,Gide,Senior Staff,40000,9999-01-01
289220,Mang,Ranon,Engineer,40000,9999-01-01
289232,Miyeon,Simmen,Senior Staff,63640,9999-01-01
289278,Nechama,Luit,Senior Engineer,41925,9999-01-01
289279,Ziva,Pelz,Staff,40000,9999-01-01
289281,Basant,Mondadori,Senior Engineer,49268,9999-01-01
289285,Mohua,Miake,Technique Leader,40000,9999-01-01
289286,Qunsheng,Heuser,Senior Staff,58168,9999-01-01
289295,Shuzo,Barriga,Senior Staff,40000,9999-01-01
289302,Mani,Lampe,Senior Staff,60515,9999-01-01
289328,Arch,Hertweck,Senior Engineer,40000,9999-01-01
289332,Youjian,Esteva,Engineer,63300,9999-01-01
289348,Indrajit,Jervis,Senior Staff,45670,9999-01-01
289350,Xudong,Kabayashi,Senior Staff,60111,9999-01-01
289351,Pragnesh,Plump,Senior Engineer,40000,9999-01-01
289353,Nikolaos,Winter,Senior Staff,79157,9999-01-01
289356,Yuqun,Kobuchi,Senior Staff,86567,9999-01-01
289357,Anoosh,Marletta,Senior Staff,57385,9999-01-01
289366,Owen,Binding,Senior Engineer,42568,9999-01-01
289368,Yaghout,Zuberek,Senior Engineer,64304,9999-01-01
289388,Mrinalini,Pusterhofer,Technique Leader,40000,9999-01-01
289393,Koichi,Schonegge,Senior Engineer,42508,9999-01-01
289419,Kenroku,Ozeri,Senior Staff,80321,9999-01-01
289433,Demos,Maquelin,Senior Staff,60477,9999-01-01
289436,Hidekazu,Anguita,Senior Engineer,46375,9999-01-01
289456,Kazuhisa,Neiman,Engineer,53456,9999-01-01
289461,Sergi,Anandan,Engineer,40000,9999-01-01
289462,Takahira,Hegner,Technique Leader,49974,9999-01-01
289463,IEEE,Herbst,Senior Staff,60528,9999-01-01
289477,Dung,Docker,Engineer,40000,9999-01-01
289489,Maria,Morton,Senior Engineer,43582,9999-01-01
289509,Deborah,Tanemo,Senior Staff,40000,9999-01-01
289531,Vojin,Kitsuregawa,Senior Staff,40000,9999-01-01
289543,Shmuel,Kirkerud,Senior Engineer,43332,9999-01-01
289546,Kensei,Hasham,Senior Engineer,40000,9999-01-01
289554,Teruyuki,Piazza,Senior Staff,40000,9999-01-01
289562,Chuanyi,Warwick,Senior Engineer,48830,9999-01-01
289583,King,Rijsenbrij,Technique Leader,47979,9999-01-01
289585,Guther,Pappas,Senior Engineer,52097,9999-01-01
289606,Paraskevi,Jumpertz,Technique Leader,55305,9999-01-01
289613,Khalil,Narahara,Senior Engineer,40000,9999-01-01
289616,Mark,Fasbender,Senior Engineer,45720,9999-01-01
289619,Jiafu,Mundy,Senior Staff,56561,9999-01-01
289626,Kyoichi,Pardalos,Senior Staff,50421,9999-01-01
289646,Gad,Bazelow,Senior Engineer,40000,9999-01-01
289650,Teunis,Felder,Senior Staff,40000,9999-01-01
289657,Dines,Kabayashi,Senior Engineer,40000,9999-01-01
289669,Larisa,Litzler,Senior Staff,58903,9999-01-01
289674,Berto,Ranta,Technique Leader,40000,9999-01-01
289686,Ortrun,Rajala,Senior Staff,52696,9999-01-01
289712,Karsten,Brookner,Senior Staff,56948,9999-01-01
289727,Cheong,Seuren,Senior Engineer,40000,9999-01-01
289732,Jayson,Hammerschmidt,Senior Engineer,41702,9999-01-01
289736,Duri,Ghelli,Senior Engineer,46958,9999-01-01
289744,Aruna,Ramsak,Senior Staff,52942,9999-01-01
289750,Guenter,Collette,Senior Staff,40000,9999-01-01
289756,Huei,Hegner,Engineer,55071,9999-01-01
289759,Gladys,Detkin,Senior Engineer,42043,9999-01-01
289765,Kensei,Anandan,Senior Engineer,67710,9999-01-01
289777,Margo,Lorys,Senior Engineer,41656,9999-01-01
289782,Kazuyasu,Redmiles,Senior Engineer,45387,9999-01-01
289796,Arto,Piazza,Staff,72567,9999-01-01
289804,Khalid,Yetim,Senior Engineer,40000,9999-01-01
289817,Karoline,Strandh,Senior Engineer,62945,9999-01-01
289847,Leen,Wissmann,Senior Staff,40000,9999-01-01
289850,Boutros,Stasinski,Senior Staff,41741,9999-01-01
289851,Georgi,Swab,Senior Staff,54533,9999-01-01
289862,Marin,Deverell,Senior Staff,62028,9999-01-01
289878,Adam,Beznosov,Senior Engineer,51966,9999-01-01
289896,Elrique,Lanphier,Senior Staff,40000,9999-01-01
289904,Tetsurou,Bahr,Staff,52209,9999-01-01
289950,Sudharsan,Koshino,Senior Staff,44981,9999-01-01
289961,Kitty,Ponthieu,Senior Engineer,66418,9999-01-01
289970,Hyuckchul,Carrere,Technique Leader,52910,9999-01-01
289981,Luisa,Swick,Senior Staff,40000,9999-01-01
289982,Gil,Erol,Senior Staff,68211,9999-01-01
289989,Xuejia,Strehl,Senior Staff,51238,9999-01-01
289996,Jeanne,Velardi,Senior Staff,51568,9999-01-01
290000,Danae,Kading,Senior Staff,93002,9999-01-01
290001,Tua,Maierhofer,Senior Staff,43735,9999-01-01
290024,Mario,Kropatsch,Senior Staff,52601,9999-01-01
290035,Zine,Lieberherr,Senior Staff,79421,9999-01-01
290053,Xuedong,Cronin,Senior Engineer,48251,9999-01-01
290062,Godehard,Morrow,Senior Staff,66211,9999-01-01
290069,Guenter,Yoshimura,Engineer,49716,9999-01-01
290083,Giap,Veevers,Engineer,48147,9999-01-01
290108,Tomokazu,Jonsson,Engineer,53918,9999-01-01
290121,Ingemar,Lieblein,Senior Staff,40000,9999-01-01
290148,Gunilla,Brendel,Senior Staff,81017,9999-01-01
290158,Irena,Dredge,Senior Engineer,47017,9999-01-01
290187,Ronghao,Speek,Senior Staff,48642,9999-01-01
290209,Valeri,Sridhar,Staff,81129,9999-01-01
290215,Gererd,Vieri,Senior Staff,40000,9999-01-01
290226,Satosi,Montemayor,Senior Staff,40000,9999-01-01
290232,Nobuyoshi,Malabarba,Senior Engineer,40000,9999-01-01
290251,Aemilian,Hoppenstand,Senior Engineer,40000,9999-01-01
290274,Nahid,Cooley,Senior Staff,49365,9999-01-01
290287,Teiji,DuCasse,Senior Staff,40000,9999-01-01
290298,Ziyad,Kuszyk,Senior Engineer,40000,9999-01-01
290311,Serif,Godskesen,Senior Staff,47934,9999-01-01
290329,Branimir,Luks,Senior Staff,107036,9999-01-01
290337,Jaroslava,Soicher,Senior Staff,55913,9999-01-01
290348,Becky,Jakobus,Staff,40000,9999-01-01
290354,Sumali,Ramsay,Senior Engineer,40000,9999-01-01
290357,Kasturi,Cunliffe,Staff,77802,9999-01-01
290360,Rosita,Auyong,Senior Staff,40000,9999-01-01
290368,Yechezkel,Pashtan,Senior Engineer,67538,9999-01-01
290369,Shahar,Lund,Staff,40000,9999-01-01
290390,Xiaoqiu,Gornas,Senior Engineer,40000,9999-01-01
290392,Chikako,Wilfing,Staff,51755,9999-01-01
290396,Arne,Krichel,Technique Leader,40000,9999-01-01
290418,Djenana,Uludag,Technique Leader,53129,9999-01-01
290423,Arco,Krohn,Senior Engineer,49747,9999-01-01
290424,Foong,Karcich,Senior Engineer,45211,9999-01-01
290428,Supot,Flowers,Senior Staff,92505,9999-01-01
290434,Mohan,Ferriere,Senior Staff,60216,9999-01-01
290436,Chenxi,Karlin,Senior Staff,74258,9999-01-01
290437,Naftali,Oaver,Senior Engineer,48462,9999-01-01
290440,Ulf,Rossi,Engineer,59093,9999-01-01
290453,Radhakrishnan,Nergos,Engineer,52230,9999-01-01
290454,Gadiel,Malinowski,Senior Staff,40000,9999-01-01
290463,Candido,Fortenbacher,Senior Staff,82281,9999-01-01
290468,Moto,Chinal,Senior Engineer,41950,9999-01-01
290474,Vasilii,Schach,Engineer,51494,9999-01-01
290475,Randi,Zaiane,Staff,40000,9999-01-01
290487,Hitofumi,Carrere,Senior Engineer,63199,9999-01-01
290503,Karsten,Setiz,Senior Engineer,46452,9999-01-01
290505,Kien,Onuegbe,Senior Engineer,56037,9999-01-01
290510,Oksana,Barbanera,Senior Staff,54292,9999-01-01
290511,Satyanarayana,Swab,Senior Staff,40000,9999-01-01
290514,Kien,Zedlitz,Engineer,40000,9999-01-01
290535,Rosalie,Pashtan,Senior Engineer,56017,9999-01-01
290536,Kiam,Janetzko,Senior Engineer,40000,9999-01-01
290537,Mabo,Erbe,Senior Staff,77461,9999-01-01
290540,Gennadi,Lyonns,Staff,48677,9999-01-01
290544,Shahab,Pena,Senior Staff,43677,9999-01-01
290551,Avishai,Feldhoffer,Senior Staff,40000,9999-01-01
290558,Franziska,Linares,Staff,40000,9999-01-01
290561,Genki,Melter,Senior Staff,46778,9999-01-01
290564,Teunis,Ghandeharizadeh,Senior Staff,82673,9999-01-01
290567,Martina,Poujol,Senior Engineer,40000,9999-01-01
290585,Alassane,Huhdanpaa,Technique Leader,78453,9999-01-01
290589,Jouni,Chleq,Senior Staff,93485,9999-01-01
290593,Vojin,Msuda,Senior Engineer,40000,9999-01-01
290602,King,Hiltgen,Senior Engineer,40614,9999-01-01
290615,Niteen,Czaja,Senior Staff,76143,9999-01-01
290631,Yoshinari,Vieri,Senior Engineer,49695,9999-01-01
290636,Elvis,Tokunaga,Senior Engineer,73854,9999-01-01
290638,Erez,Honglei,Senior Engineer,40000,9999-01-01
290644,Rasikan,Daescu,Senior Engineer,40000,9999-01-01
290647,Mandell,Velardi,Senior Engineer,49369,9999-01-01
290654,Kerryn,Zirintsis,Engineer,55303,9999-01-01
290672,Randi,Bultermann,Senior Engineer,40000,9999-01-01
290680,Fei,Perelgut,Senior Staff,40000,9999-01-01
290681,Baoqiu,Hainaut,Senior Staff,40000,9999-01-01
290685,Spyrose,Nations,Senior Engineer,48954,9999-01-01
290716,Mohd,Kakkar,Senior Engineer,45429,9999-01-01
290720,Gunilla,Randt,Senior Engineer,40000,9999-01-01
290732,Shen,Usery,Senior Staff,66889,9999-01-01
290738,Ioana,Beerel,Senior Staff,76418,9999-01-01
290749,Ronghao,Morrey,Senior Engineer,63409,9999-01-01
290759,Sadok,Laventhal,Senior Staff,67918,9999-01-01
290788,Weijing,Lundstrom,Senior Staff,78059,9999-01-01
290794,Fox,Pramanik,Senior Engineer,50438,9999-01-01
290797,Feiyu,Boissier,Senior Staff,48650,9999-01-01
290800,Shmuel,Meriste,Senior Staff,87760,9999-01-01
290805,Noritoshi,Swift,Senior Engineer,40000,9999-01-01
290816,Sachem,Cochrane,Senior Staff,87911,9999-01-01
290820,Volkmar,Poujol,Technique Leader,40000,9999-01-01
290828,Mary,Munro,Senior Engineer,40000,9999-01-01
290836,Manohar,Hiroyama,Senior Engineer,40000,9999-01-01
290850,Subhada,Stenning,Senior Engineer,51853,9999-01-01
290856,Cedric,Cannard,Senior Staff,81198,9999-01-01
290857,Zeljko,Garigliano,Senior Staff,60162,9999-01-01
290864,Ohad,Morrow,Technique Leader,40000,9999-01-01
290865,Pascal,Babb,Senior Staff,54577,9999-01-01
290869,Byong,Bazzichi,Senior Engineer,53770,9999-01-01
290883,Rosalyn,Melski,Senior Staff,40000,9999-01-01
290888,Szabolcs,Sewelson,Senior Staff,42460,9999-01-01
290890,Margareta,Vitiello,Senior Staff,81714,9999-01-01
290891,Xiaoshan,Krupka,Senior Staff,40000,9999-01-01
290895,Serge,Badr,Engineer,40000,9999-01-01
290903,Berto,Hettesheimer,Senior Staff,71557,9999-01-01
290910,Frazer,Pepe,Senior Staff,40000,9999-01-01
290911,Dinah,Zolotykh,Senior Engineer,49768,9999-01-01
290941,Mart,Katalagarianos,Senior Engineer,40000,9999-01-01
290946,Abdelghani,Reutenauer,Senior Staff,72590,9999-01-01
290981,Mona,Nooteboom,Senior Engineer,40000,9999-01-01
290985,Geraldo,Takanami,Senior Staff,45260,9999-01-01
290989,Mori,Lamma,Engineer,49078,9999-01-01
290990,Guiseppe,Bennet,Senior Engineer,54912,9999-01-01
290995,Siddarth,Bugrara,Technique Leader,57732,9999-01-01
291008,Takushi,Shimshoni,Senior Engineer,50982,9999-01-01
291010,Danae,Acton,Senior Staff,40000,9999-01-01
291011,Aron,Huxford,Senior Engineer,60610,9999-01-01
291030,Licheng,Guenter,Senior Engineer,40000,9999-01-01
291050,Changho,Busillo,Senior Engineer,61362,9999-01-01
291052,Mark,Gargeya,Senior Engineer,40000,9999-01-01
291059,Sanjai,Bultermann,Senior Engineer,41931,9999-01-01
291064,Claudi,Bernini,Engineer,46142,9999-01-01
291067,Margareta,Sanella,Senior Engineer,40000,9999-01-01
291068,Conor,Zaccaria,Senior Staff,66344,9999-01-01
291070,Danil,Verhoeff,Engineer,70529,9999-01-01
291071,Emran,Vendrig,Senior Engineer,40000,9999-01-01
291084,Mokhtar,Reinhart,Senior Engineer,40000,9999-01-01
291098,Moss,Maksimenko,Senior Engineer,40000,9999-01-01
291106,Masako,Gilg,Senior Staff,55964,9999-01-01
291116,Berni,Pocchiola,Senior Staff,47549,9999-01-01
291119,Bernice,Huxford,Senior Staff,69286,9999-01-01
291123,Hyuckchul,Remmele,Staff,79579,9999-01-01
291156,Aron,Rikino,Staff,81337,9999-01-01
291164,Kasidit,Wegerle,Engineer,40000,9999-01-01
291168,Duangkaew,Kalorkoti,Senior Staff,40000,9999-01-01
291175,Susanne,Billawala,Senior Staff,77592,9999-01-01
291196,Nectarios,Waleschkowski,Senior Engineer,61687,9999-01-01
291216,Satoru,Einsfeld,Senior Engineer,48123,9999-01-01
291217,Zhilian,Fortenbacher,Senior Staff,62251,9999-01-01
291222,Stafford,Mellouli,Engineer,49334,9999-01-01
291243,Keiichiro,Pepe,Senior Staff,40000,9999-01-01
291245,Shahab,Lueh,Senior Staff,90800,9999-01-01
291250,Samphel,Kalafatis,Senior Staff,40000,9999-01-01
291269,Marie,Thibadeau,Staff,51163,9999-01-01
291270,Lorien,Riefers,Senior Staff,40000,9999-01-01
291286,Kyoichi,Speek,Senior Engineer,51808,9999-01-01
291294,Yoshimitsu,Luby,Staff,65096,9999-01-01
291301,Miquel,Sidje,Technique Leader,40000,9999-01-01
291312,Oscar,Rosen,Senior Engineer,40000,9999-01-01
291318,Vitali,Kilgour,Senior Staff,48491,9999-01-01
291323,Ghassan,Maksimenko,Senior Staff,74569,9999-01-01
291324,Steen,Schwartzburd,Senior Engineer,40000,9999-01-01
291325,Arno,Speckmann,Senior Staff,63691,9999-01-01
291330,Mona,Ligten,Staff,56724,9999-01-01
291332,Jixiang,Bugrara,Senior Engineer,40000,9999-01-01
291333,Moie,Zumaque,Senior Staff,75328,9999-01-01
291340,Nahum,Litzler,Senior Engineer,67720,9999-01-01
291353,Alselm,Farrag,Senior Staff,81358,9999-01-01
291359,Sreekrishna,Swiler,Staff,76015,9999-01-01
291361,Radhia,Bashian,Senior Staff,50029,9999-01-01
291376,Fai,Jahnichen,Senior Engineer,40000,9999-01-01
291380,Mohammed,Miara,Staff,96182,9999-01-01
291385,Khun,Anandan,Staff,84404,9999-01-01
291421,Eirik,Carrere,Senior Staff,77974,9999-01-01
291426,Geraldo,Cooman,Senior Staff,40000,9999-01-01
291438,Lihong,Zwicker,Senior Engineer,41552,9999-01-01
291464,Yifei,Openshaw,Senior Engineer,49323,9999-01-01
291480,Kish,Fabrizio,Senior Staff,94536,9999-01-01
291481,Dharmaraja,Cools,Technique Leader,40000,9999-01-01
291517,Limsoon,Zeidenstein,Senior Staff,40000,9999-01-01
291534,Akhilish,Paciorek,Senior Staff,70586,9999-01-01
291536,Chenyi,Binding,Senior Staff,45499,9999-01-01
291537,Kitty,Ramsey,Senior Staff,57565,9999-01-01
291580,Nidapan,Gniady,Senior Engineer,40000,9999-01-01
291597,Kwangjo,Chinin,Senior Engineer,40000,9999-01-01
291607,Boguslaw,Swift,Senior Staff,43322,9999-01-01
291637,Alejandro,Tsukuda,Senior Engineer,40000,9999-01-01
291649,Arnould,Kruskal,Senior Staff,83556,9999-01-01
291653,Rafael,Strehl,Senior Staff,74431,9999-01-01
291655,Krassimir,Gulla,Technique Leader,62873,9999-01-01
291659,Ute,Velasco,Senior Engineer,51935,9999-01-01
291663,Mansur,Lortz,Senior Engineer,57827,9999-01-01
291665,Rosella,Siepmann,Senior Engineer,48718,9999-01-01
291670,Elvia,Hopewell,Senior Engineer,48904,9999-01-01
291675,Dipayan,Stenning,Technique Leader,40000,9999-01-01
291676,Alain,Constantine,Engineer,48474,9999-01-01
291683,Denny,Masand,Senior Staff,59948,9999-01-01
291713,Yishai,Wynblatt,Senior Staff,43746,9999-01-01
291715,Weiyi,Strehl,Senior Engineer,58583,9999-01-01
291719,Volkmar,Schade,Senior Engineer,45088,9999-01-01
291733,Huei,Baby,Senior Staff,40000,9999-01-01
291734,Serge,Heinisuo,Senior Staff,46929,9999-01-01
291740,Tua,Bratten,Senior Engineer,46781,9999-01-01
291756,Randi,Braunmuhl,Senior Engineer,40000,9999-01-01
291762,Adel,Paludetto,Senior Engineer,40000,9999-01-01
291765,Jeane,Beutelspacher,Senior Staff,40000,9999-01-01
291788,Makato,Poupard,Senior Staff,78336,9999-01-01
291790,Lene,Sridhar,Senior Staff,40000,9999-01-01
291793,Kerhong,Eickenmeyer,Technique Leader,43258,9999-01-01
291809,Kayoko,Birge,Senior Staff,67179,9999-01-01
291811,Shaibal,Slaats,Senior Engineer,51004,9999-01-01
291813,Lakshmi,Schieder,Senior Engineer,55640,9999-01-01
291817,Adin,Rosca,Technique Leader,40000,9999-01-01
291823,Masami,Scharstein,Senior Engineer,51843,9999-01-01
291827,Prasadram,Mamelak,Engineer,48456,9999-01-01
291828,Susanne,Kornyak,Senior Engineer,40000,9999-01-01
291831,Mong,Constantine,Technique Leader,55513,9999-01-01
